instance_id,smell_type,model,prompt,failure_type,suite_regression,before_suites_failed,before_tests_total,before_tests_passed,before_tests_failed,before_tests_skipped,before_tests_todo,after_suites_failed,after_tests_total,after_tests_passed,after_tests_failed,after_tests_skipped,after_tests_todo
3068,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3069,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3070,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3071,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3072,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,562,562,0,0,0,0,562,562,0,0,0
3073,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,562,562,0,0,0,0,562,562,0,0,0
3074,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,60,60,0,0,0,0,60,60,0,0,0
3075,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3076,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3077,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3078,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3079,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3080,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3081,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3082,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3083,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3084,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3085,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,169,168,0,1,0,1,0,0,0,1,0
3086,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3087,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3088,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3089,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3090,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3091,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,60,60,0,0,0,0,60,60,0,0,0
3092,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
3093,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3094,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3095,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3096,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3097,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3098,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3099,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,562,562,0,0,0,0,562,562,0,0,0
3100,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3101,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
3102,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
3103,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
3104,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
3105,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3106,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,230,2,0,3
3107,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,230,2,0,3
3108,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3109,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,230,2,0,3
3110,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3111,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3112,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3113,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3114,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3115,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3116,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
3117,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,562,562,0,0,0,0,562,562,0,0,0
3118,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
3119,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,76,73,0,3,0,0,76,73,0,3,0
3120,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
3121,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3122,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3123,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1699,1699,0,0,0
3124,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3125,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1699,1699,0,0,0
3126,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
3127,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
3128,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,76,73,0,3,0,0,76,73,0,3,0
3129,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1698,1698,0,0,0
3130,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1695,1695,0,0,0
3131,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1197,1197,0,0,0
3132,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3133,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1200,1200,0,0,0
3134,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3135,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3136,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,254,243,0,11,0,0,254,243,0,11,0
3137,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,254,243,0,11,0,0,254,243,0,11,0
3138,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,150,149,0,1,0,0,150,149,0,1,0
3139,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,150,149,0,1,0,0,150,149,0,1,0
3140,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
3141,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3142,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
3143,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
3144,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
3145,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3146,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3147,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3148,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,562,562,0,0,0,0,562,562,0,0,0
3149,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3150,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3151,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,1,235,231,1,0,3,2,235,230,2,0,3
3152,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3153,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3154,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,1,235,231,1,0,3,2,235,229,3,0,3
3155,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
3156,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
3157,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3158,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
3159,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3160,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3161,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,169,168,0,1,0,1,0,0,0,1,0
3162,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3163,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
3164,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
3165,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3166,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3167,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,1694,1694,0,0,0,1,1694,1693,1,0,0
3168,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3169,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3170,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3171,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3172,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,1694,1694,0,0,0,1,1694,1693,1,0,0
3173,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1695,1695,0,0,0
3174,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,481,478,0,3,0,0,481,478,0,3,0
3175,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3176,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3177,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3178,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
3179,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3180,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3181,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3182,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,525,517,0,8,0,1,0,0,0,8,0
3183,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,634,0,11,0
3184,ConditionalTestLogic,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3185,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
3186,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3187,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3188,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3189,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,462,455,0,7,0,0,462,455,0,7,0
3190,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,242,242,0,0,0,0,242,242,0,0,0
3191,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,208,207,0,1,0,0,185,184,1,0,0
3192,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3193,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3194,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3195,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,44,44,0,0,0,1,44,43,1,0,0
3196,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3197,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
3198,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
3199,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
3200,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
3201,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3202,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
3203,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
3204,Exception Handling,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,462,455,0,7,0,1,0,0,0,7,0
3205,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3206,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3207,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3208,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3209,Duplicate Assert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3210,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3211,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,242,242,0,0,0,0,242,242,0,0,0
3212,Magic Number,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,208,207,0,1,0,0,208,207,0,1,0
3213,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,230,2,0,3
3214,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,1,235,231,1,0,3,2,235,229,3,0,3
3215,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3216,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,1,235,231,1,0,3,2,235,229,3,0,3
3217,Sleepy Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3218,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,1367,1367,0,0,0,1,1367,1366,1,0,0
3219,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3220,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3221,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3222,SubOptimalAssert,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3223,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3224,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3225,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3226,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3227,OvercommentedTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3228,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3229,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1367,1367,0,0,0,0,1367,1367,0,0,0
3230,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,202,202,0,0,0,0,202,202,0,0,0
3231,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,202,202,0,0,0,0,202,202,0,0,0
3232,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,202,202,0,0,0,0,202,202,0,0,0
3233,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3234,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3235,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3236,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,1694,1694,0,0,0,0,1694,1694,0,0,0
3237,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3238,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3239,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3240,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3241,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3242,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3243,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3244,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3245,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3246,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,645,633,0,11,1
3247,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3248,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3249,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3250,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3251,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3252,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3253,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,169,168,0,1,0,0,169,168,0,1,0
3254,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,1,159,157,2,0,0,1,159,157,2,0,0
3255,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,47,47,0,0,0,0,47,47,0,0,0
3256,Unknown Test,Qwen 2.5 Coder 32B,Few-Shot,suites_failed_increase,1,0,47,47,0,0,0,1,47,46,1,0,0
3257,AnonymousTest,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,645,634,0,11,0,0,647,636,0,11,0
3258,VerboseStatement,Qwen 2.5 Coder 32B,Few-Shot,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3259,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
3260,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
3261,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
3262,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,suites_failed_increase,1,0,462,455,0,7,0,1,0,0,0,7,0
3263,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,462,455,0,7,0,0,462,455,0,7,0
3264,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,242,242,0,0,0,0,242,242,0,0,0
3265,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,1,159,157,2,0,0,1,159,157,2,0,0
3266,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3267,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3268,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3269,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3270,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3271,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,3010,3010,0,0,0,0,3010,3010,0,0,0
3272,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,562,562,0,0,0,0,562,562,0,0,0
3273,Duplicate Assert,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,562,562,0,0,0,0,562,562,0,0,0
3274,Magic Number,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,60,60,0,0,0,0,60,60,0,0,0
3275,Magic Number,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3276,Magic Number,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3277,Magic Number,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,1,235,231,1,0,3,1,235,231,1,0,3
3278,Magic Number,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3279,Magic Number,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,525,517,0,8,0,0,525,517,0,8,0
3280,Magic Number,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
3281,Magic Number,Qwen 2.5 Coder 32B,Chain-of-Thought,none,0,0,1196,1196,0,0,0,0,1196,1196,0,0,0
