file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/tests/integration/persister-tests.js,Duplicate Assert,"{'line': 12, 'column': 4, 'index': 332}","  10 |     await persister.persist();
  29 |       expect(new URL(`http://foo.bar/?${query}`, true).query).to.deep.equal(
  30 |         obj
  31 |       );"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/utils/tests/unit/utils/url-test.js,Conditional Test Logic,"{'line': 43, 'column': 6, 'index': 1352}","  41 |       [{ a: ['1', '2'] }, 'a[0]=1&a[1]=2'],
  42 |       [{ foo: { bar: { baz: '1' } } }, 'foo[bar][baz]=1']
> 43 |     ].forEach(([obj, query]) => {
     |      ^ Conditional Test Logic
  44 |       const url = new URL('http://foo.bar', true);
  45 |
  46 |       url.set('query', obj);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/utils/tests/unit/utils/url-test.js,Conditional Test Logic,"{'line': 59, 'column': 6, 'index': 1843}","  57 |       `${encode('a[]')}=1&${encode('a[]')}=2`,
  58 |       'a=1&a=2'
> 59 |     ].forEach((query) => {
     |      ^ Conditional Test Logic
  60 |       const url = new URL(`http://foo.bar/?${query}`, true);
  61 |
  62 |       expect(decode(url.href.split('?')[1])).to.equal(decode(query));"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/utils/tests/unit/utils/url-test.js,Conditional Test Logic,"{'line': 70, 'column': 48, 'index': 2256}","  68 |     const url = new URL(`http://foo.bar`, true);
  69 |
> 70 |     ['a[0]=1&a[1]=2', 'a[]=1&a[]=2', 'a=1&a=2'].forEach((query) => {
     |                                                ^ Conditional Test Logic
  71 |       url.set('query', query);
  72 |
  73 |       expect(decode(url.href.split('?')[1])).to.equal(query);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/utils/tests/unit/utils/timeout-test.js,Duplicate Assert,"{'line': 24, 'column': 21, 'index': 558}","  22 |     promise.then(() => (resolved = true));
  23 |
> 24 |     setTimeout(() => expect(resolved).to.be.false, 50);
     |                     ^ Duplicate Assert
  25 |     setTimeout(() => expect(resolved).to.be.true, 101);
  26 |
  27 |     await promise;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/utils/tests/unit/utils/timeout-test.js,Duplicate Assert,"{'line': 25, 'column': 21, 'index': 614}","  23 |
  24 |     setTimeout(() => expect(resolved).to.be.false, 50);
> 25 |     setTimeout(() => expect(resolved).to.be.true, 101);
     |                     ^ Duplicate Assert
  26 |
  27 |     await promise;
  28 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/utils/tests/unit/utils/timeout-test.js,Sleepy Test,"{'line': 24, 'column': 4, 'index': 541}","  22 |     promise.then(() => (resolved = true));
  23 |
> 24 |     setTimeout(() => expect(resolved).to.be.false, 50);
     |    ^ Sleepy Test
  25 |     setTimeout(() => expect(resolved).to.be.true, 101);
  26 |
  27 |     await promise;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/utils/tests/unit/utils/timeout-test.js,Sleepy Test,"{'line': 25, 'column': 4, 'index': 597}","  23 |
  24 |     setTimeout(() => expect(resolved).to.be.false, 50);
> 25 |     setTimeout(() => expect(resolved).to.be.true, 101);
     |    ^ Sleepy Test
  26 |
  27 |     await promise;
  28 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/utils/tests/unit/utils/assert-test.js,Redundant Assertion,"{'column': 17, 'line': 10}","   8 |
   9 |   it('should throw with a false condition', function () {
> 10 |     expect(() => assert('Test', false)).to.throw(PollyError, /Test/);
     |                 ^ Redundant Assertion
  11 |   });
  12 |
  13 |   it('should throw without a condition', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/utils/tests/unit/utils/assert-test.js,Redundant Assertion,"{'column': 17, 'line': 14}","  12 |
  13 |   it('should throw without a condition', function () {
> 14 |     expect(() => assert('Test')).to.throw(PollyError, /Test/);
     |                 ^ Redundant Assertion
  15 |   });
  16 |
  17 |   it('should not throw with a true condition', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/utils/tests/unit/utils/assert-test.js,Redundant Assertion,"{'column': 17, 'line': 18}","  16 |
  17 |   it('should not throw with a true condition', function () {
> 18 |     expect(() => assert('Test', true)).to.not.throw();
     |                 ^ Redundant Assertion
  19 |   });
  20 | });
  21 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/persister-fs/tests/unit/persister-test.js,Duplicate Assert,"{'line': 31, 'column': 6, 'index': 672}","  29 |       let persister = new FSPersister(new MockPolly());
  30 |
> 31 |       expect(persister.options.recordingsDir)
     |      ^ Duplicate Assert
  32 |         .to.equal(persister.defaultOptions.recordingsDir)
  33 |         .and.to.equal('recordings');
  34 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/persister-fs/tests/unit/persister-test.js,Duplicate Assert,"{'line': 41, 'column': 6, 'index': 936}","  39 |       );
  40 |
> 41 |       expect(persister.options.recordingsDir)
     |      ^ Duplicate Assert
  42 |         .to.equal('recordings/tmp')
  43 |         .and.to.not.equal(persister.defaultOptions.recordingsDir);
  44 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/persister-fs/tests/unit/persister-test.js,Duplicate Assert,"{'line': 67, 'column': 6, 'index': 1589}","  65 |
  66 |     it('onSaveRecording', function () {
> 67 |       expect(this.persister.onFindRecording('FS-Persister')).to.deep.equal({});
     |      ^ Duplicate Assert
  68 |
  69 |       this.persister.onSaveRecording('FS-Persister', { foo: 'bar' });
  70 |       expect(this.persister.onFindRecording('FS-Persister')).to.deep.equal({"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/persister-fs/tests/unit/persister-test.js,Duplicate Assert,"{'line': 70, 'column': 6, 'index': 1740}","  68 |
  69 |       this.persister.onSaveRecording('FS-Persister', { foo: 'bar' });
> 70 |       expect(this.persister.onFindRecording('FS-Persister')).to.deep.equal({
     |      ^ Duplicate Assert
  71 |         foo: 'bar'
  72 |       });
  73 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Conditional Test Logic,"{'line': 28, 'column': 4, 'index': 835}","  26 |
  27 |   it('should throw with an empty recording name', async function () {
> 28 |     for (const value of [undefined, null, '', '\n\r']) {
     |    ^ Conditional Test Logic
  29 |       const polly = new Polly('test');
  30 |
  31 |       expect(() => (polly.recordingName = value)).to.throw("
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 43, 'column': 4, 'index': 1215}","  41 |     const polly = new Polly('squawk');
  42 |
> 43 |     expect(polly.recordingName).to.equal('squawk');
     |    ^ Duplicate Assert
  44 |     polly.recordingName = 'squawk squawk';
  45 |     expect(polly.recordingName).to.equal('squawk squawk');
  46 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 45, 'column': 4, 'index': 1310}","  43 |     expect(polly.recordingName).to.equal('squawk');
  44 |     polly.recordingName = 'squawk squawk';
> 45 |     expect(polly.recordingName).to.equal('squawk squawk');
     |    ^ Duplicate Assert
  46 |
  47 |     await polly.stop();
  48 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 53, 'column': 4, 'index': 1522}","  51 |     const polly = new Polly('squawk');
  52 |
> 53 |     expect(polly.recordingName).to.equal('squawk');
     |    ^ Duplicate Assert
  54 |     expect(polly.recordingId).to.contain('squawk');
  55 |     polly.recordingName = 'chirp';
  56 |     expect(polly.recordingName).to.equal('chirp');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 54, 'column': 4, 'index': 1574}","  52 |
  53 |     expect(polly.recordingName).to.equal('squawk');
> 54 |     expect(polly.recordingId).to.contain('squawk');
     |    ^ Duplicate Assert
  55 |     polly.recordingName = 'chirp';
  56 |     expect(polly.recordingName).to.equal('chirp');
  57 |     expect(polly.recordingId).to.contain('chirp');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 56, 'column': 4, 'index': 1661}","  54 |     expect(polly.recordingId).to.contain('squawk');
  55 |     polly.recordingName = 'chirp';
> 56 |     expect(polly.recordingName).to.equal('chirp');
     |    ^ Duplicate Assert
  57 |     expect(polly.recordingId).to.contain('chirp');
  58 |
  59 |     await polly.stop();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 57, 'column': 4, 'index': 1712}","  55 |     polly.recordingName = 'chirp';
  56 |     expect(polly.recordingName).to.equal('chirp');
> 57 |     expect(polly.recordingId).to.contain('chirp');
     |    ^ Duplicate Assert
  58 |
  59 |     await polly.stop();
  60 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 65, 'column': 4, 'index': 1889}","  63 |     const polly = new Polly('squawk');
  64 |
> 65 |     expect(polly.mode).to.equal('replay');
     |    ^ Duplicate Assert
  66 |     polly.mode = 'record';
  67 |     expect(polly.mode).to.equal('record');
  68 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 67, 'column': 4, 'index': 1959}","  65 |     expect(polly.mode).to.equal('replay');
  66 |     polly.mode = 'record';
> 67 |     expect(polly.mode).to.equal('record');
     |    ^ Duplicate Assert
  68 |
  69 |     await polly.stop();
  70 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 144, 'column': 4, 'index': 3615}","  142 |
  143 |     await polly.stop();
> 144 |     expect(flushCalled).to.be.false;
      |    ^ Duplicate Assert
  145 |
  146 |     polly = new Polly('squawk', { flushRequestsOnStop: true });
  147 |     flushCalled = false;"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 154, 'column': 4, 'index': 3833}","  152 |
  153 |     await polly.stop();
> 154 |     expect(flushCalled).to.be.true;
      |    ^ Duplicate Assert
  155 |   });
  156 |
  157 |   describe('configure', function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 209, 'column': 6, 'index': 5324}","  207 |       }
  208 |
> 209 |       expect(this.polly.config.adapters.length).to.equal(0);
      |      ^ Duplicate Assert
  210 |
  211 |       this.polly.configure({ adapters: [MockAdapterA] });
  212 |       this.polly.configure({ adapters: [MockAdapterB] });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 214, 'column': 6, 'index': 5503}","  212 |       this.polly.configure({ adapters: [MockAdapterB] });
  213 |
> 214 |       expect(this.polly.config.adapters.length).to.equal(1);
      |      ^ Duplicate Assert
  215 |       expect(this.polly.adapters.has('mock-a')).to.be.false;
  216 |       expect(this.polly.adapters.has('mock-b')).to.be.true;
  217 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 233, 'column': 6, 'index': 5992}","  231 |       }
  232 |
> 233 |       expect(connectCalled).to.be.false;
      |      ^ Duplicate Assert
  234 |       this.polly.configure({ adapters: [MockAdapter] });
  235 |       expect(connectCalled).to.be.true;
  236 |     });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 235, 'column': 6, 'index': 6090}","  233 |       expect(connectCalled).to.be.false;
  234 |       this.polly.configure({ adapters: [MockAdapter] });
> 235 |       expect(connectCalled).to.be.true;
      |      ^ Duplicate Assert
  236 |     });
  237 |
  238 |     it('should disconnect from adapters before connecting', async function () {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 256, 'column': 6, 'index': 6571}","  254 |
  255 |       this.polly.configure({ adapters: [MockAdapter] });
> 256 |       expect(connectCount).to.equal(1);
      |      ^ Duplicate Assert
  257 |       expect(disconnectCount).to.equal(0);
  258 |
  259 |       this.polly.configure({ adapters: [MockAdapter] });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/pollyjs/packages/@pollyjs/core/tests/unit/polly-test.js,Duplicate Assert,"{'line': 257, 'column': 6, 'index': 6611}","  255 |       this.polly.configure({ adapters: [MockAdapter] });
  256 |       expect(connectCount).to.equal(1);
> 257 |       expect(disconnectCount).to.equal(0);
      |      ^ Duplicate Assert
  258 |
  259 |       this.polly.configure({ adapters: [MockAdapter] });
  260 |       expect(connectCount).to.equal(2);"
