file,type,line,frame
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/ozaria/site/components/sign-up/signUpConfig.spec.js,Conditional Test Logic,"{'line': 59, 'column': 2, 'index': 1733}","  57 | // Over-writes config for china server to make phone number mandatory
      |        ^ Conditional Test Logic
  347 |         sessions.push(factories.makeLevelSession(
  348 |             {state: {complete: true}, playtime: 60},
  349 |             {level, creator: this.finishedStudent})"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 121, 'column': 8, 'index': 6051}","  119 |
  120 |       return describe('bulk-assign controls', () => it('shows alert when assigning but no students are selected', function(done) {
> 121 |         expect(this.view.$el.find('.no-students-selected').hasClass('visible')).toBe(false);
      |        ^ Duplicate Assert
  122 |         this.view.$el.find('.assign-to-selected-students').click();
  123 |         return _.defer(() => {
  124 |           expect(this.view.$el.find('.no-students-selected').hasClass('visible')).toBe(true);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 124, 'column': 10, 'index': 6245}","  122 |         this.view.$el.find('.assign-to-selected-students').click();
  123 |         return _.defer(() => {
> 124 |           expect(this.view.$el.find('.no-students-selected').hasClass('visible')).toBe(true);
      |          ^ Duplicate Assert
  125 |           return done();
  126 |         });
  127 |       }));"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 190, 'column': 14, 'index': 9277}","  188 |             expect(simplerLine.match(/[^,]+/g).length).toBe(6 + (this.releasedCourses.length * 3) + 1);
  189 |             if (simplerLine.match(new RegExp(this.finishedStudent.get('email')))) {
> 190 |               expect(simplerLine).toMatch(/3,3 minutes,180,3,3 minutes,180,0/);
      |              ^ Duplicate Assert
  191 |             } else if (simplerLine.match(new RegExp(this.finishedStudentWithPractice.get('email')))) {
  192 |               expect(simplerLine).toMatch(/3,3 minutes,180,3,3 minutes,180,0/);
  193 |             } else if (simplerLine.match(new RegExp(this.unfinishedStudent.get('email')))) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 190, 'column': 14, 'index': 9277}","  188 |             expect(simplerLine.match(/[^,]+/g).length).toBe(6 + (this.releasedCourses.length * 3) + 1);
  189 |             if (simplerLine.match(new RegExp(this.finishedStudent.get('email')))) {
> 190 |               expect(simplerLine).toMatch(/3,3 minutes,180,3,3 minutes,180,0/);
      |              ^ Duplicate Assert
  191 |             } else if (simplerLine.match(new RegExp(this.finishedStudentWithPractice.get('email')))) {
  192 |               expect(simplerLine).toMatch(/3,3 minutes,180,3,3 minutes,180,0/);
  193 |             } else if (simplerLine.match(new RegExp(this.unfinishedStudent.get('email')))) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 192, 'column': 14, 'index': 9460}","  190 |               expect(simplerLine).toMatch(/3,3 minutes,180,3,3 minutes,180,0/);
  191 |             } else if (simplerLine.match(new RegExp(this.finishedStudentWithPractice.get('email')))) {
> 192 |               expect(simplerLine).toMatch(/3,3 minutes,180,3,3 minutes,180,0/);
      |              ^ Duplicate Assert
  193 |             } else if (simplerLine.match(new RegExp(this.unfinishedStudent.get('email')))) {
  194 |               expect(simplerLine).toMatch(/1,a minute,60,1,a minute,60,0/);
  195 |             } else if (simplerLine.match(/@/)) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 192, 'column': 14, 'index': 9460}","  190 |               expect(simplerLine).toMatch(/3,3 minutes,180,3,3 minutes,180,0/);
  191 |             } else if (simplerLine.match(new RegExp(this.finishedStudentWithPractice.get('email')))) {
> 192 |               expect(simplerLine).toMatch(/3,3 minutes,180,3,3 minutes,180,0/);
      |              ^ Duplicate Assert
  193 |             } else if (simplerLine.match(new RegExp(this.unfinishedStudent.get('email')))) {
  194 |               expect(simplerLine).toMatch(/1,a minute,60,1,a minute,60,0/);
  195 |             } else if (simplerLine.match(/@/)) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 194, 'column': 14, 'index': 9633}","  192 |               expect(simplerLine).toMatch(/3,3 minutes,180,3,3 minutes,180,0/);
  193 |             } else if (simplerLine.match(new RegExp(this.unfinishedStudent.get('email')))) {
> 194 |               expect(simplerLine).toMatch(/1,a minute,60,1,a minute,60,0/);
      |              ^ Duplicate Assert
  195 |             } else if (simplerLine.match(/@/)) {
  196 |               expect(simplerLine).toMatch(/0,0,0,0,0/);
  197 |             }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 196, 'column': 14, 'index': 9758}","  194 |               expect(simplerLine).toMatch(/1,a minute,60,1,a minute,60,0/);
  195 |             } else if (simplerLine.match(/@/)) {
> 196 |               expect(simplerLine).toMatch(/0,0,0,0,0/);
      |              ^ Duplicate Assert
  197 |             }
  198 |           }
  199 |           return done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 261, 'column': 14, 'index': 13372}","  259 |             expect(simplerLine.match(/[^,]+/g).length).toBe(6 + (this.releasedCourses.length * 3) + 1);
  260 |             if (simplerLine.match(new RegExp(this.finishedStudent.get('email')))) {
> 261 |               expect(simplerLine).toMatch(/2,2 minutes,120,2,2 minutes,120,0/);
      |              ^ Duplicate Assert
  262 |             } else if (simplerLine.match(new RegExp(this.unfinishedStudent.get('email')))) {
  263 |               expect(simplerLine).toMatch(/1,a minute,60,1,a minute,60,0/);
  264 |             } else if (simplerLine.match(/@/)) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 263, 'column': 14, 'index': 13545}","  261 |               expect(simplerLine).toMatch(/2,2 minutes,120,2,2 minutes,120,0/);
  262 |             } else if (simplerLine.match(new RegExp(this.unfinishedStudent.get('email')))) {
> 263 |               expect(simplerLine).toMatch(/1,a minute,60,1,a minute,60,0/);
      |              ^ Duplicate Assert
  264 |             } else if (simplerLine.match(/@/)) {
  265 |               expect(simplerLine).toMatch(/0,0,0,0/);
  266 |             }"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Duplicate Assert,"{'line': 265, 'column': 14, 'index': 13670}","  263 |               expect(simplerLine).toMatch(/1,a minute,60,1,a minute,60,0/);
  264 |             } else if (simplerLine.match(/@/)) {
> 265 |               expect(simplerLine).toMatch(/0,0,0,0/);
      |              ^ Duplicate Assert
  266 |             }
  267 |           }
  268 |           return done();"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Global Variable,"{'line': 185, 'column': 15, 'index': 8838}","  183 |           const lines = progressData.split('\n');
  184 |           expect(lines.length).toBe(this.students.length + 1);
> 185 |           for (var line of Array.from(lines)) {
      |               ^ Global Variable
  186 |             var simplerLine = line.replace(/""[^""]+""/g, '""""');
  187 |             // Name, Username,Email,Total Levels,Total Playtime(humanize), Total Playtime(seconds), [CS1 Levels, CS1 Playtime, ...], Concepts
  188 |             expect(simplerLine.match(/[^,]+/g).length).toBe(6 + (this.releasedCourses.length * 3) + 1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Global Variable,"{'line': 186, 'column': 12, 'index': 8883}","  184 |           expect(lines.length).toBe(this.students.length + 1);
  185 |           for (var line of Array.from(lines)) {
> 186 |             var simplerLine = line.replace(/""[^""]+""/g, '""""');
      |            ^ Global Variable
  187 |             // Name, Username,Email,Total Levels,Total Playtime(humanize), Total Playtime(seconds), [CS1 Levels, CS1 Playtime, ...], Concepts
  188 |             expect(simplerLine.match(/[^,]+/g).length).toBe(6 + (this.releasedCourses.length * 3) + 1);
  189 |             if (simplerLine.match(new RegExp(this.finishedStudent.get('email')))) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Global Variable,"{'line': 256, 'column': 15, 'index': 12933}","  254 |           const lines = progressData.split('\n');
  255 |           expect(lines.length).toBe(this.students.length + 1);
> 256 |           for (var line of Array.from(lines)) {
      |               ^ Global Variable
  257 |             var simplerLine = line.replace(/""[^""]+""/g, '""""');
  258 |             // Name, Username,Email,Total Levels,Total Playtime(humanize), Total Playtime(seconds), [CS1 Levels, CS1 Playtime, ...], Concepts
  259 |             expect(simplerLine.match(/[^,]+/g).length).toBe(6 + (this.releasedCourses.length * 3) + 1);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Global Variable,"{'line': 257, 'column': 12, 'index': 12978}","  255 |           expect(lines.length).toBe(this.students.length + 1);
  256 |           for (var line of Array.from(lines)) {
> 257 |             var simplerLine = line.replace(/""[^""]+""/g, '""""');
      |            ^ Global Variable
  258 |             // Name, Username,Email,Total Levels,Total Playtime(humanize), Total Playtime(seconds), [CS1 Levels, CS1 Playtime, ...], Concepts
  259 |             expect(simplerLine.match(/[^,]+/g).length).toBe(6 + (this.releasedCourses.length * 3) + 1);
  260 |             if (simplerLine.match(new RegExp(this.finishedStudent.get('email')))) {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Magic Number,"{'line': 104, 'column': 69, 'index': 5498}","  102 |
  103 |     it('has contents', function() {
> 104 |       return expect(this.view.$el.children().length).toBeGreaterThan(0);
      |                                                                     ^ Magic Number
  105 |     });
  106 |
  107 |     // it ""shows the classroom's name and description"""
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Magic Number,"{'line': 148, 'column': 34, 'index': 7197}","  146 |         expect(this.view.enrollStudents).toHaveBeenCalled();
  147 |         const users = this.view.enrollStudents.calls.argsFor(0)[0];
> 148 |         expect(users.size()).toBe(1);
      |                                  ^ Magic Number
  149 |         return expect(users.first().id).toBe(this.view.students.models[0].id);
  150 |       }));
  151 |     }); // TODO: Make test less brittle"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Magic Number,"{'line': 405, 'column': 38, 'index': 21008}","  403 |         .map(prepaid => prepaid.fakeRequests.length)
  404 |         .reduce((num, value) => num + value);
> 405 |         expect(numberOfRequests).toBe(2);
      |                                      ^ Magic Number
  406 |         return done();
  407 |       });
  408 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Magic Number,"{'line': 442, 'column': 61, 'index': 22427}","  440 |
  441 |       it('adds students to the course instances', function() {
> 442 |         expect(this.courseInstance.fakeRequests.length).toBe(1);
      |                                                             ^ Magic Number
  443 |         const request = this.courseInstance.fakeRequests[0];
  444 |         expect(request.url).toBe(`/db/course_instance/${this.courseInstance.id}/members`);
  445 |         return expect(request.method).toBe('POST');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Magic Number,"{'line': 450, 'column': 61, 'index': 22823}","  448 |       return it('shows a noty if POSTing students fails', function(done) {
  449 |         this.notySpy.and.callFake(done);
> 450 |         expect(this.courseInstance.fakeRequests.length).toBe(1);
      |                                                             ^ Magic Number
  451 |         const request = this.courseInstance.fakeRequests[0];
  452 |         return request.respondWith({
  453 |           status: 500,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/codecombat/test/app/views/teachers/TeacherClassView.spec.js,Unknown Test,"{'column': 13, 'line': 384}","  382 |       });
  383 |
> 384 |       return it('shows a noty if the course instance request fails', function(done) {
      |             ^ Unknown Test
  385 |         this.notySpy.and.callFake(done);
